#>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
# [SECTION REPORT EMERGING DOWNBOUND PARTICLES DISTRIBUTION]
# Units are particles/(eV history)
# Energy minimum, maximum, energy bins:
#  3.00000E+04  4.01000E+04   200
#
# Energy (eV) :     e-     : +-2sigma :   photons  : +-2sigma :     e+     : +-2sigma :
   3.72972E+04  0.00000E+00  0.000E+00  3.37109E-07  1.033E-08  0.00000E+00  0.000E+00
   3.73478E+04  0.00000E+00  0.000E+00  3.67446E-07  1.079E-08  0.00000E+00  0.000E+00
   3.73982E+04  0.00000E+00  0.000E+00  3.89228E-07  1.110E-08  0.00000E+00  0.000E+00
   3.74488E+04  0.00000E+00  0.000E+00  3.92158E-07  1.115E-08  0.00000E+00  0.000E+00
   3.74992E+04  0.00000E+00  0.000E+00  4.10455E-07  1.140E-08  0.00000E+00  0.000E+00
   3.75498E+04  0.00000E+00  0.000E+00  4.22574E-07  1.157E-08  0.00000E+00  0.000E+00
   3.76002E+04  0.00000E+00  0.000E+00  4.48950E-07  1.193E-08  0.00000E+00  0.000E+00
   3.76508E+04  0.00000E+00  0.000E+00  4.52356E-07  1.197E-08  0.00000E+00  0.000E+00
   3.77012E+04  0.00000E+00  0.000E+00  4.61465E-07  1.209E-08  0.00000E+00  0.000E+00
   3.77518E+04  0.00000E+00  0.000E+00  4.81980E-07  1.236E-08  0.00000E+00  0.000E+00
   3.78022E+04  0.00000E+00  0.000E+00  5.11129E-07  1.273E-08  0.00000E+00  0.000E+00
   3.78528E+04  0.00000E+00  0.000E+00  5.12950E-07  1.275E-08  0.00000E+00  0.000E+00
   3.79032E+04  0.00000E+00  0.000E+00  5.15723E-07  1.278E-08  0.00000E+00  0.000E+00
   3.79538E+04  0.00000E+00  0.000E+00  5.19762E-07  1.283E-08  0.00000E+00  0.000E+00
   3.80042E+04  0.00000E+00  0.000E+00  5.51050E-07  1.321E-08  0.00000E+00  0.000E+00
   3.80548E+04  0.00000E+00  0.000E+00  5.49386E-07  1.319E-08  0.00000E+00  0.000E+00
   3.81052E+04  0.00000E+00  0.000E+00  5.50020E-07  1.320E-08  0.00000E+00  0.000E+00
   3.81558E+04  0.00000E+00  0.000E+00  5.56436E-07  1.328E-08  0.00000E+00  0.000E+00
   3.82062E+04  0.00000E+00  0.000E+00  5.65941E-07  1.339E-08  0.00000E+00  0.000E+00
   3.82568E+04  0.00000E+00  0.000E+00  5.65228E-07  1.338E-08  0.00000E+00  0.000E+00
   3.83072E+04  0.00000E+00  0.000E+00  5.58020E-07  1.330E-08  0.00000E+00  0.000E+00
   3.83578E+04  0.00000E+00  0.000E+00  5.73624E-07  1.348E-08  0.00000E+00  0.000E+00
   3.84082E+04  0.00000E+00  0.000E+00  5.60554E-07  1.333E-08  0.00000E+00  0.000E+00
   3.84588E+04  0.00000E+00  0.000E+00  5.80752E-07  1.356E-08  0.00000E+00  0.000E+00
   3.85092E+04  0.00000E+00  0.000E+00  5.64436E-07  1.337E-08  0.00000E+00  0.000E+00
   3.85598E+04  0.00000E+00  0.000E+00  5.50891E-07  1.321E-08  0.00000E+00  0.000E+00
   3.86102E+04  0.00000E+00  0.000E+00  5.48990E-07  1.319E-08  0.00000E+00  0.000E+00
   3.86608E+04  0.00000E+00  0.000E+00  5.41307E-07  1.310E-08  0.00000E+00  0.000E+00
   3.87112E+04  0.00000E+00  0.000E+00  5.43366E-07  1.312E-08  0.00000E+00  0.000E+00
   3.87618E+04  0.00000E+00  0.000E+00  5.28871E-07  1.294E-08  0.00000E+00  0.000E+00
   3.88122E+04  0.00000E+00  0.000E+00  5.26733E-07  1.292E-08  0.00000E+00  0.000E+00
   3.88628E+04  0.00000E+00  0.000E+00  5.28238E-07  1.294E-08  0.00000E+00  0.000E+00
   3.89132E+04  0.00000E+00  0.000E+00  4.66772E-07  1.216E-08  0.00000E+00  0.000E+00
   3.89638E+04  0.00000E+00  0.000E+00  4.59564E-07  1.207E-08  0.00000E+00  0.000E+00
   3.90142E+04  0.00000E+00  0.000E+00  4.52119E-07  1.197E-08  0.00000E+00  0.000E+00
   3.90648E+04  0.00000E+00  0.000E+00  3.88277E-07  1.109E-08  0.00000E+00  0.000E+00
   3.91152E+04  0.00000E+00  0.000E+00  3.55564E-07  1.061E-08  0.00000E+00  0.000E+00
   3.91658E+04  0.00000E+00  0.000E+00  3.34495E-07  1.029E-08  0.00000E+00  0.000E+00
   3.92162E+04  0.00000E+00  0.000E+00  3.08198E-07  9.882E-09  0.00000E+00  0.000E+00
   3.92668E+04  0.00000E+00  0.000E+00  2.87604E-07  9.546E-09  0.00000E+00  0.000E+00
   3.93172E+04  0.00000E+00  0.000E+00  2.73267E-07  9.305E-09  0.00000E+00  0.000E+00
   3.93678E+04  0.00000E+00  0.000E+00  2.51248E-07  8.922E-09  0.00000E+00  0.000E+00
   3.94182E+04  0.00000E+00  0.000E+00  2.29149E-07  8.521E-09  0.00000E+00  0.000E+00
   3.94688E+04  0.00000E+00  0.000E+00  2.11248E-07  8.181E-09  0.00000E+00  0.000E+00
   3.95192E+04  0.00000E+00  0.000E+00  1.83683E-07  7.629E-09  0.00000E+00  0.000E+00
   3.95698E+04  0.00000E+00  0.000E+00  1.62297E-07  7.171E-09  0.00000E+00  0.000E+00
   3.96202E+04  0.00000E+00  0.000E+00  1.47881E-07  6.845E-09  0.00000E+00  0.000E+00
   3.96708E+04  0.00000E+00  0.000E+00  1.26733E-07  6.337E-09  0.00000E+00  0.000E+00
   3.97212E+04  0.00000E+00  0.000E+00  1.15327E-07  6.045E-09  0.00000E+00  0.000E+00
   3.97718E+04  0.00000E+00  0.000E+00  9.89307E-08  5.599E-09  0.00000E+00  0.000E+00
   3.98222E+04  0.00000E+00  0.000E+00  8.73663E-08  5.261E-09  0.00000E+00  0.000E+00
   3.98728E+04  0.00000E+00  0.000E+00  7.48515E-08  4.870E-09  0.00000E+00  0.000E+00
   3.99232E+04  0.00000E+00  0.000E+00  5.11683E-08  4.026E-09  0.00000E+00  0.000E+00
   3.99738E+04  0.00000E+00  0.000E+00  2.66139E-08  2.904E-09  0.00000E+00  0.000E+00
   4.00242E+04  0.00000E+00  0.000E+00  2.90025E-05  9.579E-08  0.00000E+00  0.000E+00
   4.00748E+04  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
