#>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
# [SECTION REPORT EMERGING DOWNBOUND PARTICLES DISTRIBUTION]
# Units are particles/(eV history)
# Energy minimum, maximum, energy bins:
#  0.00000E+00  1.45000E+06   280
#
# Energy (eV) :     e-     : +-2sigma :   photons  : +-2sigma :     e+     : +-2sigma :
   1.26616E+06  1.54483E-11  1.092E-11  1.27630E-07  9.926E-10  0.00000E+00  0.000E+00
   1.27134E+06  2.89655E-11  1.496E-11  1.28549E-07  9.961E-10  0.00000E+00  0.000E+00
   1.27652E+06  1.73793E-11  1.159E-11  1.28124E-07  9.945E-10  0.00000E+00  0.000E+00
   1.28170E+06  3.08966E-11  1.545E-11  1.28116E-07  9.945E-10  0.00000E+00  0.000E+00
   1.28688E+06  1.93103E-11  1.221E-11  1.27983E-07  9.939E-10  0.00000E+00  0.000E+00
   1.29205E+06  2.12414E-11  1.281E-11  1.29379E-07  9.993E-10  0.00000E+00  0.000E+00
   1.29723E+06  2.31724E-11  1.338E-11  1.26919E-07  9.898E-10  0.00000E+00  0.000E+00
   1.30241E+06  2.70345E-11  1.445E-11  1.27122E-07  9.906E-10  0.00000E+00  0.000E+00
   1.30759E+06  1.54483E-11  1.092E-11  1.27029E-07  9.902E-10  0.00000E+00  0.000E+00
   1.31277E+06  3.28276E-11  1.592E-11  1.27023E-07  9.902E-10  0.00000E+00  0.000E+00
   1.31795E+06  2.70345E-11  1.445E-11  1.28072E-07  9.943E-10  0.00000E+00  0.000E+00
   1.32312E+06  1.93103E-11  1.221E-11  1.24559E-07  9.806E-10  0.00000E+00  0.000E+00
   1.32830E+06  5.79310E-12  6.689E-12  2.31464E-05  1.254E-08  0.00000E+00  0.000E+00
   1.33348E+06  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.33866E+06  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.34384E+06  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.34902E+06  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.35420E+06  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.35938E+06  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.36455E+06  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.36973E+06  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.37491E+06  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.38009E+06  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.38527E+06  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.39045E+06  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.39562E+06  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.40080E+06  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.40598E+06  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.41116E+06  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.41634E+06  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.42152E+06  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.42670E+06  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.43188E+06  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.43705E+06  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.44223E+06  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.44741E+06  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
