#>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
# [SECTION REPORT EMERGING ANGULAR PARTICLES DISTRIBUTION]
# Units are particles/(sr history)
# Polar angle minimum, maximum, polar bins:
#  0.00000E+00  1.80000E+02    45
# Azimuthal angle minimum, maximum, azimuthal bins:
#  0.00000E+00  3.60000E+02    18
#
# theta (deg) :  phi (deg) :     e-     : +-2sigma :   photons  : +-2sigma :     e+     : +-2sigma :
   4.60000E+01  2.30000E+02  2.83003E-04  2.541E-05  1.40571E-02  1.791E-04  0.00000E+00  0.000E+00
   4.60000E+01  2.50000E+02  2.52763E-04  2.402E-05  1.38072E-02  1.775E-04  0.00000E+00  0.000E+00
   4.60000E+01  2.70000E+02  2.65315E-04  2.461E-05  1.37667E-02  1.772E-04  0.00000E+00  0.000E+00
   4.60000E+01  2.90000E+02  2.60180E-04  2.437E-05  1.38483E-02  1.778E-04  0.00000E+00  0.000E+00
   4.60000E+01  3.10000E+02  2.69880E-04  2.482E-05  1.39082E-02  1.781E-04  0.00000E+00  0.000E+00
   4.60000E+01  3.30000E+02  2.78438E-04  2.521E-05  1.37890E-02  1.774E-04  0.00000E+00  0.000E+00
   4.60000E+01  3.50000E+02  2.67027E-04  2.469E-05  1.38940E-02  1.781E-04  0.00000E+00  0.000E+00

   5.00000E+01  1.00000E+01  2.30923E-04  2.225E-05  1.44463E-02  1.759E-04  1.07157E-06  1.515E-06
   5.00000E+01  3.00000E+01  2.27708E-04  2.209E-05  1.46221E-02  1.770E-04  0.00000E+00  0.000E+00
   5.00000E+01  5.00000E+01  2.47532E-04  2.303E-05  1.45556E-02  1.766E-04  5.35784E-07  1.072E-06
   5.00000E+01  7.00000E+01  2.49139E-04  2.311E-05  1.44790E-02  1.761E-04  5.35784E-07  1.072E-06
   5.00000E+01  9.00000E+01  2.24493E-04  2.193E-05  1.45637E-02  1.766E-04  5.35784E-07  1.072E-06
   5.00000E+01  1.10000E+02  2.56640E-04  2.345E-05  1.45047E-02  1.763E-04  0.00000E+00  0.000E+00
   5.00000E+01  1.30000E+02  2.39495E-04  2.266E-05  1.44421E-02  1.759E-04  0.00000E+00  0.000E+00
   5.00000E+01  1.50000E+02  2.55033E-04  2.338E-05  1.44201E-02  1.758E-04  0.00000E+00  0.000E+00
   5.00000E+01  1.70000E+02  2.33602E-04  2.237E-05  1.43933E-02  1.756E-04  0.00000E+00  0.000E+00
   5.00000E+01  1.90000E+02  2.53961E-04  2.333E-05  1.46837E-02  1.774E-04  5.35784E-07  1.072E-06
   5.00000E+01  2.10000E+02  2.37888E-04  2.258E-05  1.45856E-02  1.768E-04  0.00000E+00  0.000E+00
   5.00000E+01  2.30000E+02  2.26637E-04  2.204E-05  1.44903E-02  1.762E-04  0.00000E+00  0.000E+00
   5.00000E+01  2.50000E+02  2.54497E-04  2.335E-05  1.45889E-02  1.768E-04  5.35784E-07  1.072E-06
   5.00000E+01  2.70000E+02  2.40567E-04  2.271E-05  1.44238E-02  1.758E-04  0.00000E+00  0.000E+00
   5.00000E+01  2.90000E+02  2.45925E-04  2.296E-05  1.45422E-02  1.765E-04  5.35784E-07  1.072E-06
   5.00000E+01  3.10000E+02  2.50211E-04  2.316E-05  1.46301E-02  1.770E-04  0.00000E+00  0.000E+00
   5.00000E+01  3.30000E+02  2.43246E-04  2.283E-05  1.45744E-02  1.767E-04  0.00000E+00  0.000E+00
   5.00000E+01  3.50000E+02  2.18064E-04  2.162E-05  1.46108E-02  1.769E-04  0.00000E+00  0.000E+00

   5.40000E+01  1.00000E+01  2.34384E-04  2.181E-05  1.51644E-02  1.754E-04  5.07324E-07  1.015E-06
   5.40000E+01  3.00000E+01  2.07496E-04  2.052E-05  1.51974E-02  1.756E-04  0.00000E+00  0.000E+00
   5.40000E+01  5.00000E+01  2.33369E-04  2.181E-05  1.52101E-02  1.757E-04  0.00000E+00  0.000E+00
   5.40000E+01  7.00000E+01  2.08510E-04  2.057E-05  1.52415E-02  1.759E-04  5.07324E-07  1.015E-06
   5.40000E+01  9.00000E+01  2.24237E-04  2.133E-05  1.53598E-02  1.765E-04  0.00000E+00  0.000E+00
   5.40000E+01  1.10000E+02  2.14598E-04  2.087E-05  1.50325E-02  1.746E-04  0.00000E+00  0.000E+00
   5.40000E+01  1.30000E+02  2.00901E-04  2.019E-05  1.53111E-02  1.762E-04  0.00000E+00  0.000E+00
   5.40000E+01  1.50000E+02  2.13076E-04  2.079E-05  1.52441E-02  1.759E-04  1.01465E-06  1.435E-06
   5.40000E+01  1.70000E+02  2.11047E-04  2.069E-05  1.52806E-02  1.761E-04  5.07324E-07  1.015E-06
   5.40000E+01  1.90000E+02  2.32862E-04  2.174E-05  1.52705E-02  1.760E-04  0.00000E+00  0.000E+00
   5.40000E+01  2.10000E+02  2.10032E-04  2.065E-05  1.52806E-02  1.761E-04  0.00000E+00  0.000E+00
   5.40000E+01  2.30000E+02  2.14598E-04  2.087E-05  1.53050E-02  1.762E-04  0.00000E+00  0.000E+00
   5.40000E+01  2.50000E+02  2.21701E-04  2.121E-05  1.52634E-02  1.760E-04  5.07324E-07  1.015E-06
   5.40000E+01  2.70000E+02  2.04959E-04  2.039E-05  1.51857E-02  1.755E-04  0.00000E+00  0.000E+00
   5.40000E+01  2.90000E+02  2.38950E-04  2.202E-05  1.52324E-02  1.758E-04  5.07324E-07  1.015E-06
   5.40000E+01  3.10000E+02  2.10540E-04  2.067E-05  1.52568E-02  1.759E-04  0.00000E+00  0.000E+00
   5.40000E+01  3.30000E+02  2.18657E-04  2.106E-05  1.52715E-02  1.760E-04  0.00000E+00  0.000E+00
   5.40000E+01  3.50000E+02  2.31847E-04  2.169E-05  1.53349E-02  1.764E-04  0.00000E+00  0.000E+00

   5.80000E+01  1.00000E+01  1.99398E-04  1.965E-05  1.59905E-02  1.759E-04  0.00000E+00  0.000E+00
   5.80000E+01  3.00000E+01  2.02786E-04  1.981E-05  1.61570E-02  1.768E-04  0.00000E+00  0.000E+00
   5.80000E+01  5.00000E+01  2.11013E-04  2.021E-05  1.59334E-02  1.756E-04  4.83975E-07  9.680E-07
   5.80000E+01  7.00000E+01  1.97462E-04  1.955E-05  1.58550E-02  1.752E-04  0.00000E+00  0.000E+00
   5.80000E+01  9.00000E+01  1.96494E-04  1.950E-05  1.60641E-02  1.763E-04  0.00000E+00  0.000E+00
   5.80000E+01  1.10000E+02  1.80523E-04  1.869E-05  1.59770E-02  1.758E-04  4.83975E-07  9.680E-07
   5.80000E+01  1.30000E+02  2.07625E-04  2.005E-05  1.61686E-02  1.769E-04  0.00000E+00  0.000E+00
   5.80000E+01  1.50000E+02  2.10529E-04  2.019E-05  1.59934E-02  1.759E-04  4.83975E-07  9.680E-07
   5.80000E+01  1.70000E+02  1.86814E-04  1.902E-05  1.61062E-02  1.766E-04  0.00000E+00  0.000E+00
   5.80000E+01  1.90000E+02  1.88266E-04  1.909E-05  1.60094E-02  1.760E-04  0.00000E+00  0.000E+00
   5.80000E+01  2.10000E+02  1.96494E-04  1.950E-05  1.60438E-02  1.762E-04  0.00000E+00  0.000E+00
   5.80000E+01  2.30000E+02  1.91654E-04  1.926E-05  1.60307E-02  1.761E-04  4.83975E-07  9.680E-07
   5.80000E+01  2.50000E+02  2.11013E-04  2.021E-05  1.58865E-02  1.753E-04  0.00000E+00  0.000E+00
   5.80000E+01  2.70000E+02  2.00366E-04  1.969E-05  1.60718E-02  1.764E-04  4.83975E-07  9.680E-07
   5.80000E+01  2.90000E+02  2.03754E-04  1.986E-05  1.60447E-02  1.762E-04  0.00000E+00  0.000E+00
   5.80000E+01  3.10000E+02  1.96494E-04  1.950E-05  1.61778E-02  1.770E-04  0.00000E+00  0.000E+00
   5.80000E+01  3.30000E+02  1.93590E-04  1.936E-05  1.61333E-02  1.767E-04  0.00000E+00  0.000E+00
   5.80000E+01  3.50000E+02  1.83911E-04  1.887E-05  1.59262E-02  1.756E-04  0.00000E+00  0.000E+00

   6.20000E+01  1.00000E+01  1.74317E-04  1.800E-05  1.68158E-02  1.768E-04  0.00000E+00  0.000E+00
   6.20000E+01  3.00000E+01  1.69204E-04  1.774E-05  1.68809E-02  1.771E-04  0.00000E+00  0.000E+00
   6.20000E+01  5.00000E+01  1.97559E-04  1.917E-05  1.67716E-02  1.766E-04  0.00000E+00  0.000E+00
   6.20000E+01  7.00000E+01  1.66415E-04  1.759E-05  1.67935E-02  1.767E-04  0.00000E+00  0.000E+00
   6.20000E+01  9.00000E+01  1.68274E-04  1.769E-05  1.70082E-02  1.778E-04  0.00000E+00  0.000E+00
   6.20000E+01  1.10000E+02  1.76176E-04  1.810E-05  1.69511E-02  1.775E-04  0.00000E+00  0.000E+00
   6.20000E+01  1.30000E+02  1.68274E-04  1.769E-05  1.67977E-02  1.767E-04  0.00000E+00  0.000E+00
   6.20000E+01  1.50000E+02  1.71063E-04  1.783E-05  1.69864E-02  1.777E-04  0.00000E+00  0.000E+00
   6.20000E+01  1.70000E+02  1.86868E-04  1.864E-05  1.69339E-02  1.774E-04  0.00000E+00  0.000E+00
   6.20000E+01  1.90000E+02  1.83614E-04  1.848E-05  1.68790E-02  1.771E-04  4.64845E-07  9.297E-07
   6.20000E+01  2.10000E+02  1.62231E-04  1.737E-05  1.67228E-02  1.763E-04  4.64845E-07  9.297E-07
   6.20000E+01  2.30000E+02  1.68274E-04  1.769E-05  1.69947E-02  1.777E-04  0.00000E+00  0.000E+00
   6.20000E+01  2.50000E+02  1.80360E-04  1.831E-05  1.69590E-02  1.775E-04  0.00000E+00  0.000E+00
   6.20000E+01  2.70000E+02  1.74782E-04  1.803E-05  1.69273E-02  1.774E-04  4.64845E-07  9.297E-07
   6.20000E+01  2.90000E+02  1.78965E-04  1.824E-05  1.67251E-02  1.763E-04  4.64845E-07  9.297E-07
   6.20000E+01  3.10000E+02  2.00348E-04  1.930E-05  1.69650E-02  1.776E-04  4.64845E-07  9.297E-07
   6.20000E+01  3.30000E+02  1.67809E-04  1.766E-05  1.69631E-02  1.776E-04  0.00000E+00  0.000E+00
   6.20000E+01  3.50000E+02  1.76176E-04  1.810E-05  1.68590E-02  1.770E-04  0.00000E+00  0.000E+00

   6.60000E+01  1.00000E+01  1.59044E-04  1.691E-05  1.77783E-02  1.787E-04  0.00000E+00  0.000E+00
   6.60000E+01  3.00000E+01  1.58145E-04  1.686E-05  1.77765E-02  1.787E-04  0.00000E+00  0.000E+00
   6.60000E+01  5.00000E+01  1.46464E-04  1.622E-05  1.75640E-02  1.776E-04  0.00000E+00  0.000E+00
   6.60000E+01  7.00000E+01  1.51406E-04  1.650E-05  1.76952E-02  1.783E-04  0.00000E+00  0.000E+00
   6.60000E+01  9.00000E+01  1.58594E-04  1.688E-05  1.78511E-02  1.791E-04  4.49276E-07  8.986E-07
   6.60000E+01  1.10000E+02  1.49160E-04  1.637E-05  1.76997E-02  1.783E-04  0.00000E+00  0.000E+00
   6.60000E+01  1.30000E+02  1.58145E-04  1.686E-05  1.77437E-02  1.785E-04  0.00000E+00  0.000E+00
   6.60000E+01  1.50000E+02  1.53652E-04  1.662E-05  1.77370E-02  1.785E-04  0.00000E+00  0.000E+00
   6.60000E+01  1.70000E+02  1.34334E-04  1.554E-05  1.79436E-02  1.796E-04  4.49276E-07  8.986E-07
   6.60000E+01  1.90000E+02  1.45116E-04  1.615E-05  1.76902E-02  1.783E-04  0.00000E+00  0.000E+00
   6.60000E+01  2.10000E+02  1.42421E-04  1.600E-05  1.77374E-02  1.785E-04  0.00000E+00  0.000E+00
   6.60000E+01  2.30000E+02  1.41073E-04  1.592E-05  1.77100E-02  1.784E-04  0.00000E+00  0.000E+00
   6.60000E+01  2.50000E+02  1.37478E-04  1.572E-05  1.77019E-02  1.783E-04  0.00000E+00  0.000E+00
   6.60000E+01  2.70000E+02  1.63087E-04  1.712E-05  1.78821E-02  1.792E-04  0.00000E+00  0.000E+00
   6.60000E+01  2.90000E+02  1.58145E-04  1.686E-05  1.76862E-02  1.782E-04  0.00000E+00  0.000E+00
   6.60000E+01  3.10000E+02  1.49609E-04  1.640E-05  1.75020E-02  1.773E-04  0.00000E+00  0.000E+00
   6.60000E+01  3.30000E+02  1.53203E-04  1.659E-05  1.78466E-02  1.791E-04  0.00000E+00  0.000E+00
   6.60000E+01  3.50000E+02  1.49160E-04  1.637E-05  1.76651E-02  1.781E-04  0.00000E+00  0.000E+00

   7.00000E+01  1.00000E+01  1.19240E-04  1.443E-05  1.85359E-02  1.799E-04  0.00000E+00  0.000E+00
   7.00000E+01  3.00000E+01  1.37147E-04  1.548E-05  1.85769E-02  1.801E-04  0.00000E+00  0.000E+00
   7.00000E+01  5.00000E+01  1.29285E-04  1.503E-05  1.86599E-02  1.805E-04  0.00000E+00  0.000E+00
   7.00000E+01  7.00000E+01  1.28412E-04  1.498E-05  1.87123E-02  1.808E-04  0.00000E+00  0.000E+00
   7.00000E+01  9.00000E+01  1.26228E-04  1.485E-05  1.84782E-02  1.797E-04  4.36775E-07  8.735E-07
   7.00000E+01  1.10000E+02  1.32343E-04  1.521E-05  1.87206E-02  1.808E-04  0.00000E+00  0.000E+00
   7.00000E+01  1.30000E+02  1.34963E-04  1.536E-05  1.86796E-02  1.806E-04  0.00000E+00  0.000E+00
   7.00000E+01  1.50000E+02  1.29722E-04  1.505E-05  1.85324E-02  1.799E-04  4.36775E-07  8.735E-07
   7.00000E+01  1.70000E+02  1.24918E-04  1.477E-05  1.84830E-02  1.797E-04  0.00000E+00  0.000E+00
   7.00000E+01  1.90000E+02  1.27101E-04  1.490E-05  1.86180E-02  1.803E-04  0.00000E+00  0.000E+00
   7.00000E+01  2.10000E+02  1.22734E-04  1.464E-05  1.86883E-02  1.807E-04  0.00000E+00  0.000E+00
   7.00000E+01  2.30000E+02  1.38458E-04  1.555E-05  1.85992E-02  1.802E-04  0.00000E+00  0.000E+00
   7.00000E+01  2.50000E+02  1.24044E-04  1.472E-05  1.87031E-02  1.807E-04  0.00000E+00  0.000E+00
   7.00000E+01  2.70000E+02  1.15309E-04  1.419E-05  1.86909E-02  1.807E-04  0.00000E+00  0.000E+00
   7.00000E+01  2.90000E+02  1.27538E-04  1.493E-05  1.85874E-02  1.802E-04  4.36775E-07  8.735E-07
   7.00000E+01  3.10000E+02  1.25791E-04  1.482E-05  1.86031E-02  1.802E-04  0.00000E+00  0.000E+00
   7.00000E+01  3.30000E+02  1.25354E-04  1.480E-05  1.87132E-02  1.808E-04  0.00000E+00  0.000E+00
   7.00000E+01  3.50000E+02  1.25791E-04  1.482E-05  1.86643E-02  1.805E-04  4.36775E-07  8.735E-07

   7.40000E+01  1.00000E+01  1.18699E-04  1.424E-05  1.94948E-02  1.824E-04  0.00000E+00  0.000E+00
   7.40000E+01  3.00000E+01  1.17845E-04  1.419E-05  1.94824E-02  1.824E-04  0.00000E+00  0.000E+00
   7.40000E+01  5.00000E+01  1.05463E-04  1.342E-05  1.93607E-02  1.818E-04  0.00000E+00  0.000E+00
   7.40000E+01  7.00000E+01  1.09305E-04  1.366E-05  1.94649E-02  1.823E-04  4.26974E-07  8.539E-07
   7.40000E+01  9.00000E+01  1.11867E-04  1.382E-05  1.96801E-02  1.833E-04  0.00000E+00  0.000E+00
   7.40000E+01  1.10000E+02  1.19553E-04  1.429E-05  1.95917E-02  1.829E-04  0.00000E+00  0.000E+00
   7.40000E+01  1.30000E+02  1.12721E-04  1.388E-05  1.93910E-02  1.819E-04  0.00000E+00  0.000E+00
   7.40000E+01  1.50000E+02  1.19553E-04  1.429E-05  1.95354E-02  1.826E-04  0.00000E+00  0.000E+00
   7.40000E+01  1.70000E+02  1.16137E-04  1.408E-05  1.94376E-02  1.822E-04  0.00000E+00  0.000E+00
   7.40000E+01  1.90000E+02  1.04609E-04  1.337E-05  1.94995E-02  1.825E-04  0.00000E+00  0.000E+00
   7.40000E+01  2.10000E+02  1.02901E-04  1.326E-05  1.94448E-02  1.822E-04  0.00000E+00  0.000E+00
   7.40000E+01  2.30000E+02  1.04182E-04  1.334E-05  1.96032E-02  1.829E-04  0.00000E+00  0.000E+00
   7.40000E+01  2.50000E+02  1.11013E-04  1.377E-05  1.95977E-02  1.829E-04  0.00000E+00  0.000E+00
   7.40000E+01  2.70000E+02  1.14856E-04  1.401E-05  1.95268E-02  1.826E-04  0.00000E+00  0.000E+00
   7.40000E+01  2.90000E+02  1.07598E-04  1.356E-05  1.95883E-02  1.829E-04  0.00000E+00  0.000E+00
   7.40000E+01  3.10000E+02  1.19126E-04  1.426E-05  1.95964E-02  1.829E-04  0.00000E+00  0.000E+00
   7.40000E+01  3.30000E+02  1.12721E-04  1.388E-05  1.95640E-02  1.828E-04  0.00000E+00  0.000E+00
   7.40000E+01  3.50000E+02  1.05036E-04  1.339E-05  1.94999E-02  1.825E-04  0.00000E+00  0.000E+00

   7.80000E+01  1.00000E+01  8.97951E-05  1.228E-05  2.04968E-02  1.854E-04  0.00000E+00  0.000E+00
   7.80000E+01  3.00000E+01  1.01124E-04  1.308E-05  2.05811E-02  1.858E-04  0.00000E+00  0.000E+00
   7.80000E+01  5.00000E+01  9.35716E-05  1.253E-05  2.04238E-02  1.851E-04  0.00000E+00  0.000E+00
   7.80000E+01  7.00000E+01  9.90264E-05  1.289E-05  2.04502E-02  1.852E-04  0.00000E+00  0.000E+00
   7.80000E+01  9.00000E+01  8.18227E-05  1.172E-05  2.04032E-02  1.850E-04  0.00000E+00  0.000E+00
   7.80000E+01  1.10000E+02  1.03222E-04  1.316E-05  2.04007E-02  1.850E-04  0.00000E+00  0.000E+00
   7.80000E+01  1.30000E+02  9.98656E-05  1.295E-05  2.04670E-02  1.853E-04  0.00000E+00  0.000E+00
   7.80000E+01  1.50000E+02  8.18227E-05  1.178E-05  2.05581E-02  1.857E-04  0.00000E+00  0.000E+00
   7.80000E+01  1.70000E+02  9.39912E-05  1.256E-05  2.04624E-02  1.853E-04  0.00000E+00  0.000E+00
   7.80000E+01  1.90000E+02  1.09097E-04  1.353E-05  2.05551E-02  1.857E-04  0.00000E+00  0.000E+00
   7.80000E+01  2.10000E+02  9.02147E-05  1.231E-05  2.03550E-02  1.848E-04  4.19603E-07  8.392E-07
   7.80000E+01  2.30000E+02  9.81872E-05  1.284E-05  2.07087E-02  1.864E-04  0.00000E+00  0.000E+00
   7.80000E+01  2.50000E+02  9.23128E-05  1.245E-05  2.05115E-02  1.855E-04  0.00000E+00  0.000E+00
   7.80000E+01  2.70000E+02  9.27324E-05  1.248E-05  2.02677E-02  1.844E-04  0.00000E+00  0.000E+00
   7.80000E+01  2.90000E+02  1.03222E-04  1.316E-05  2.03973E-02  1.850E-04  0.00000E+00  0.000E+00
   7.80000E+01  3.10000E+02  1.05320E-04  1.330E-05  2.05434E-02  1.856E-04  0.00000E+00  0.000E+00
   7.80000E+01  3.30000E+02  9.44108E-05  1.259E-05  2.03340E-02  1.847E-04  0.00000E+00  0.000E+00
   7.80000E+01  3.50000E+02  9.31520E-05  1.250E-05  2.04779E-02  1.854E-04  0.00000E+00  0.000E+00

   8.20000E+01  1.00000E+01  8.16501E-05  1.163E-05  2.13849E-02  1.882E-04  0.00000E+00  0.000E+00
   8.20000E+01  3.00000E+01  7.75055E-05  1.134E-05  2.15822E-02  1.891E-04  0.00000E+00  0.000E+00
   8.20000E+01  5.00000E+01  8.08212E-05  1.158E-05  2.13832E-02  1.883E-04  0.00000E+00  0.000E+00
   8.20000E+01  7.00000E+01  7.46042E-05  1.112E-05  2.13928E-02  1.883E-04  0.00000E+00  0.000E+00
   8.20000E+01  9.00000E+01  8.08212E-05  1.158E-05  2.13107E-02  1.879E-04  0.00000E+00  0.000E+00
   8.20000E+01  1.10000E+02  7.91633E-05  1.146E-05  2.14591E-02  1.886E-04  0.00000E+00  0.000E+00
   8.20000E+01  1.30000E+02  8.37225E-05  1.178E-05  2.14118E-02  1.884E-04  0.00000E+00  0.000E+00
   8.20000E+01  1.50000E+02  9.03540E-05  1.224E-05  2.15573E-02  1.890E-04  0.00000E+00  0.000E+00
   8.20000E+01  1.70000E+02  8.04067E-05  1.155E-05  2.13853E-02  1.882E-04  0.00000E+00  0.000E+00
   8.20000E+01  1.90000E+02  9.65710E-05  1.265E-05  2.14831E-02  1.887E-04  0.00000E+00  0.000E+00
   8.20000E+01  2.10000E+02  9.65710E-05  1.265E-05  2.15316E-02  1.889E-04  0.00000E+00  0.000E+00
   8.20000E+01  2.30000E+02  7.46042E-05  1.112E-05  2.15200E-02  1.888E-04  0.00000E+00  0.000E+00
   8.20000E+01  2.50000E+02  8.16501E-05  1.163E-05  2.14073E-02  1.883E-04  0.00000E+00  0.000E+00
   8.20000E+01  2.70000E+02  7.58476E-05  1.121E-05  2.14180E-02  1.884E-04  0.00000E+00  0.000E+00
   8.20000E+01  2.90000E+02  7.70910E-05  1.131E-05  2.14176E-02  1.884E-04  4.14468E-07  8.289E-07
   8.20000E+01  3.10000E+02  8.41369E-05  1.181E-05  2.13111E-02  1.879E-04  0.00000E+00  0.000E+00
   8.20000E+01  3.30000E+02  8.24791E-05  1.169E-05  2.14483E-02  1.885E-04  0.00000E+00  0.000E+00
   8.20000E+01  3.50000E+02  8.82816E-05  1.210E-05  2.14773E-02  1.887E-04  0.00000E+00  0.000E+00

   8.60000E+01  1.00000E+01  6.95327E-05  1.070E-05  2.23443E-02  1.917E-04  0.00000E+00  0.000E+00
   8.60000E+01  3.00000E+01  7.24128E-05  1.092E-05  2.22949E-02  1.915E-04  0.00000E+00  0.000E+00
   8.60000E+01  5.00000E+01  6.37726E-05  1.024E-05  2.22554E-02  1.913E-04  0.00000E+00  0.000E+00
   8.60000E+01  7.00000E+01  6.95327E-05  1.070E-05  2.24307E-02  1.921E-04  0.00000E+00  0.000E+00
   8.60000E+01  9.00000E+01  6.45955E-05  1.031E-05  2.24307E-02  1.921E-04  0.00000E+00  0.000E+00
   8.60000E+01  1.10000E+02  6.37726E-05  1.024E-05  2.24192E-02  1.920E-04  0.00000E+00  0.000E+00
   8.60000E+01  1.30000E+02  6.95327E-05  1.070E-05  2.22192E-02  1.912E-04  0.00000E+00  0.000E+00
   8.60000E+01  1.50000E+02  6.54184E-05  1.038E-05  2.24220E-02  1.921E-04  0.00000E+00  0.000E+00
   8.60000E+01  1.70000E+02  7.48814E-05  1.110E-05  2.24060E-02  1.920E-04  0.00000E+00  0.000E+00
   8.60000E+01  1.90000E+02  6.66527E-05  1.047E-05  2.22863E-02  1.915E-04  0.00000E+00  0.000E+00
   8.60000E+01  2.10000E+02  6.58298E-05  1.041E-05  2.24644E-02  1.922E-04  0.00000E+00  0.000E+00
   8.60000E+01  2.30000E+02  6.78870E-05  1.057E-05  2.23677E-02  1.918E-04  0.00000E+00  0.000E+00
   8.60000E+01  2.50000E+02  6.91213E-05  1.067E-05  2.24792E-02  1.923E-04  0.00000E+00  0.000E+00
   8.60000E+01  2.70000E+02  6.78870E-05  1.057E-05  2.23982E-02  1.919E-04  0.00000E+00  0.000E+00
   8.60000E+01  2.90000E+02  7.48814E-05  1.110E-05  2.23208E-02  1.916E-04  0.00000E+00  0.000E+00
   8.60000E+01  3.10000E+02  6.66527E-05  1.047E-05  2.23583E-02  1.918E-04  0.00000E+00  0.000E+00
   8.60000E+01  3.30000E+02  7.07671E-05  1.079E-05  2.22060E-02  1.911E-04  0.00000E+00  0.000E+00
   8.60000E+01  3.50000E+02  6.45955E-05  1.031E-05  2.23254E-02  1.916E-04  0.00000E+00  0.000E+00

   9.00000E+01  1.00000E+01  6.93634E-05  1.067E-05  2.36402E-02  1.970E-04  0.00000E+00  0.000E+00
   9.00000E+01  3.00000E+01  6.32069E-05  1.019E-05  2.35560E-02  1.966E-04  0.00000E+00  0.000E+00
   9.00000E+01  5.00000E+01  6.23860E-05  1.012E-05  2.36689E-02  1.971E-04  0.00000E+00  0.000E+00
   9.00000E+01  7.00000E+01  6.27964E-05  1.015E-05  2.34415E-02  1.961E-04  0.00000E+00  0.000E+00
   9.00000E+01  9.00000E+01  6.32069E-05  1.019E-05  2.35244E-02  1.965E-04  0.00000E+00  0.000E+00
   9.00000E+01  1.10000E+02  8.04451E-05  1.149E-05  2.33664E-02  1.958E-04  0.00000E+00  0.000E+00
   9.00000E+01  1.30000E+02  6.40277E-05  1.025E-05  2.34785E-02  1.963E-04  0.00000E+00  0.000E+00
   9.00000E+01  1.50000E+02  6.64903E-05  1.045E-05  2.35363E-02  1.965E-04  0.00000E+00  0.000E+00
   9.00000E+01  1.70000E+02  6.89529E-05  1.064E-05  2.36020E-02  1.968E-04  0.00000E+00  0.000E+00
   9.00000E+01  1.90000E+02  6.03338E-05  9.952E-06  2.34793E-02  1.963E-04  0.00000E+00  0.000E+00
   9.00000E+01  2.10000E+02  6.64903E-05  1.045E-05  2.34321E-02  1.961E-04  0.00000E+00  0.000E+00
   9.00000E+01  2.30000E+02  6.40277E-05  1.025E-05  2.33972E-02  1.959E-04  0.00000E+00  0.000E+00
   9.00000E+01  2.50000E+02  7.10051E-05  1.080E-05  2.34764E-02  1.963E-04  0.00000E+00  0.000E+00
   9.00000E+01  2.70000E+02  5.82816E-05  9.782E-06  2.36459E-02  1.970E-04  0.00000E+00  0.000E+00
   9.00000E+01  2.90000E+02  5.70503E-05  9.678E-06  2.35458E-02  1.966E-04  0.00000E+00  0.000E+00
   9.00000E+01  3.10000E+02  5.95130E-05  9.885E-06  2.35684E-02  1.966E-04  0.00000E+00  0.000E+00
   9.00000E+01  3.30000E+02  6.44382E-05  1.029E-05  2.35881E-02  1.967E-04  0.00000E+00  0.000E+00
   9.00000E+01  3.50000E+02  6.60799E-05  1.042E-05  2.35384E-02  1.965E-04  0.00000E+00  0.000E+00

   9.40000E+01  1.00000E+01  7.89958E-05  1.140E-05  2.57555E-02  2.058E-04  0.00000E+00  0.000E+00
   9.40000E+01  3.00000E+01  7.77615E-05  1.131E-05  2.57518E-02  2.058E-04  0.00000E+00  0.000E+00
   9.40000E+01  5.00000E+01  6.82984E-05  1.060E-05  2.58127E-02  2.061E-04  0.00000E+00  0.000E+00
   9.40000E+01  7.00000E+01  8.14644E-05  1.158E-05  2.59094E-02  2.064E-04  0.00000E+00  0.000E+00
   9.40000E+01  9.00000E+01  6.78870E-05  1.057E-05  2.57321E-02  2.057E-04  0.00000E+00  0.000E+00
   9.40000E+01  1.10000E+02  7.20014E-05  1.089E-05  2.59168E-02  2.065E-04  0.00000E+00  0.000E+00
   9.40000E+01  1.30000E+02  6.99442E-05  1.073E-05  2.57987E-02  2.060E-04  0.00000E+00  0.000E+00
   9.40000E+01  1.50000E+02  6.99442E-05  1.073E-05  2.57366E-02  2.057E-04  0.00000E+00  0.000E+00
   9.40000E+01  1.70000E+02  7.73500E-05  1.128E-05  2.57683E-02  2.059E-04  0.00000E+00  0.000E+00
   9.40000E+01  1.90000E+02  7.24128E-05  1.092E-05  2.57259E-02  2.057E-04  0.00000E+00  0.000E+00
   9.40000E+01  2.10000E+02  8.43445E-05  1.178E-05  2.58682E-02  2.063E-04  4.11436E-07  8.229E-07
   9.40000E+01  2.30000E+02  7.15899E-05  1.085E-05  2.57333E-02  2.057E-04  0.00000E+00  0.000E+00
   9.40000E+01  2.50000E+02  7.44700E-05  1.107E-05  2.57880E-02  2.060E-04  0.00000E+00  0.000E+00
   9.40000E+01  2.70000E+02  7.07671E-05  1.079E-05  2.56633E-02  2.054E-04  0.00000E+00  0.000E+00
   9.40000E+01  2.90000E+02  7.03556E-05  1.076E-05  2.56782E-02  2.055E-04  0.00000E+00  0.000E+00
   9.40000E+01  3.10000E+02  6.78870E-05  1.057E-05  2.57678E-02  2.059E-04  0.00000E+00  0.000E+00
