#>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
# [SECTION REPORT EMERGING UPBOUND PARTICLES DISTRIBUTION]
# Units are particles/(eV history)
# Energy window (eV), energy bins:
#  0.00000E+00  4.05000E+04   200
#
# Energy (eV) :     e-     : +-2sigma :   photons  : +-2sigma :     e+     : +-2sigma :
   3.69562E+04  0.00000E+00  0.000E+00  2.56790E-09  7.122E-10  0.00000E+00  0.000E+00
   3.71588E+04  0.00000E+00  0.000E+00  2.27160E-09  6.699E-10  0.00000E+00  0.000E+00
   3.73612E+04  0.00000E+00  0.000E+00  2.76543E-09  7.391E-10  0.00000E+00  0.000E+00
   3.75638E+04  0.00000E+00  0.000E+00  1.53086E-09  5.499E-10  0.00000E+00  0.000E+00
   3.77662E+04  0.00000E+00  0.000E+00  1.38272E-09  5.226E-10  0.00000E+00  0.000E+00
   3.79688E+04  0.00000E+00  0.000E+00  2.61728E-09  7.190E-10  0.00000E+00  0.000E+00
   3.81712E+04  0.00000E+00  0.000E+00  1.77778E-09  5.926E-10  0.00000E+00  0.000E+00
   3.83738E+04  0.00000E+00  0.000E+00  1.72840E-09  5.843E-10  0.00000E+00  0.000E+00
   3.85762E+04  0.00000E+00  0.000E+00  1.23457E-09  4.938E-10  0.00000E+00  0.000E+00
   3.87788E+04  0.00000E+00  0.000E+00  1.13580E-09  4.737E-10  0.00000E+00  0.000E+00
   3.89812E+04  0.00000E+00  0.000E+00  1.38272E-09  5.226E-10  0.00000E+00  0.000E+00
   3.91838E+04  0.00000E+00  0.000E+00  7.90123E-10  3.951E-10  0.00000E+00  0.000E+00
   3.93862E+04  0.00000E+00  0.000E+00  8.39506E-10  4.072E-10  0.00000E+00  0.000E+00
   3.95888E+04  0.00000E+00  0.000E+00  6.41975E-10  3.561E-10  0.00000E+00  0.000E+00
   3.97912E+04  0.00000E+00  0.000E+00  3.45679E-10  2.613E-10  0.00000E+00  0.000E+00
   3.99938E+04  0.00000E+00  0.000E+00  4.93827E-11  9.877E-11  0.00000E+00  0.000E+00
   4.01962E+04  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   4.03988E+04  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
