#>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
# [SECTION REPORT IMPACT DETECTOR - ENERGY SPECTRUM]
# detector number:  1
# Units are 1/(eV*history)
#
# Linear scale
# Energy     min    ,    max    , number of bins
#        0.00000e+00 4.05000e+04    200
#
#             |      Total spectrum     |            electron     |               gamma     |            positron     |
#             |                         |                         |                         |                         |
# Energy (eV) |     prob    : +-2sigma  |     prob    : +-2sigma  |     prob    : +-2sigma  |     prob    : +-2sigma  |
  2.80462E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  2.82488E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  2.84512E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  2.86538E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  2.88562E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  2.90588E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  2.92612E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  2.94638E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  2.96662E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  2.98688E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  3.00712E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  3.02738E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  3.04762E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  3.06788E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  3.08812E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  3.10838E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  3.12862E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  3.14888E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  3.16912E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  3.18938E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  3.20962E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  3.22988E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  3.25012E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  3.27038E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
  3.29062E+04   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00   0.00000E+00   0.000E+00 
