#>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
# [SECTION REPORT EMERGING ANGULAR PARTICLES DISTRIBUTION]
# Units are particles/(sr history)
# Polar angle minimum, maximum, polar bins:
#  0.00000E+00  1.80000E+02    45
# Azimuthal angle minimum, maximum, azimuthal bins:
#  0.00000E+00  3.60000E+02    18
#
# theta (deg) :  phi (deg) :     e-     : +-2sigma :   photons  : +-2sigma :     e+     : +-2sigma :
   4.60000E+01  2.10000E+02  0.00000E+00  0.000E+00  5.42042E-05  1.112E-05  0.00000E+00  0.000E+00
   4.60000E+01  2.30000E+02  0.00000E+00  0.000E+00  4.22222E-05  9.816E-06  0.00000E+00  0.000E+00
   4.60000E+01  2.50000E+02  0.00000E+00  0.000E+00  5.70571E-05  1.141E-05  0.00000E+00  0.000E+00
   4.60000E+01  2.70000E+02  0.00000E+00  0.000E+00  4.84985E-05  1.052E-05  0.00000E+00  0.000E+00
   4.60000E+01  2.90000E+02  0.00000E+00  0.000E+00  4.10811E-05  9.683E-06  0.00000E+00  0.000E+00
   4.60000E+01  3.10000E+02  5.70571E-07  1.141E-06  4.27928E-05  9.883E-06  0.00000E+00  0.000E+00
   4.60000E+01  3.30000E+02  5.70571E-07  1.141E-06  5.42042E-05  1.112E-05  0.00000E+00  0.000E+00
   4.60000E+01  3.50000E+02  0.00000E+00  0.000E+00  5.07808E-05  1.077E-05  0.00000E+00  0.000E+00

   5.00000E+01  1.00000E+01  0.00000E+00  0.000E+00  3.91122E-05  9.155E-06  0.00000E+00  0.000E+00
   5.00000E+01  3.00000E+01  0.00000E+00  0.000E+00  4.28627E-05  9.584E-06  0.00000E+00  0.000E+00
   5.00000E+01  5.00000E+01  0.00000E+00  0.000E+00  4.66132E-05  9.995E-06  0.00000E+00  0.000E+00
   5.00000E+01  7.00000E+01  0.00000E+00  0.000E+00  3.42902E-05  8.573E-06  0.00000E+00  0.000E+00
   5.00000E+01  9.00000E+01  0.00000E+00  0.000E+00  3.48259E-05  8.639E-06  0.00000E+00  0.000E+00
   5.00000E+01  1.10000E+02  0.00000E+00  0.000E+00  3.21470E-05  8.300E-06  0.00000E+00  0.000E+00
   5.00000E+01  1.30000E+02  0.00000E+00  0.000E+00  3.96480E-05  9.218E-06  0.00000E+00  0.000E+00
   5.00000E+01  1.50000E+02  0.00000E+00  0.000E+00  3.58975E-05  8.771E-06  0.00000E+00  0.000E+00
   5.00000E+01  1.70000E+02  5.35784E-07  1.072E-06  4.44700E-05  9.762E-06  0.00000E+00  0.000E+00
   5.00000E+01  1.90000E+02  0.00000E+00  0.000E+00  3.37544E-05  8.505E-06  0.00000E+00  0.000E+00
   5.00000E+01  2.10000E+02  5.35784E-07  1.072E-06  3.64333E-05  8.836E-06  0.00000E+00  0.000E+00
   5.00000E+01  2.30000E+02  0.00000E+00  0.000E+00  4.82205E-05  1.017E-05  0.00000E+00  0.000E+00
   5.00000E+01  2.50000E+02  5.35784E-07  1.072E-06  3.96480E-05  9.218E-06  0.00000E+00  0.000E+00
   5.00000E+01  2.70000E+02  0.00000E+00  0.000E+00  4.28627E-05  9.584E-06  0.00000E+00  0.000E+00
   5.00000E+01  2.90000E+02  0.00000E+00  0.000E+00  4.44700E-05  9.762E-06  0.00000E+00  0.000E+00
   5.00000E+01  3.10000E+02  0.00000E+00  0.000E+00  4.01838E-05  9.280E-06  0.00000E+00  0.000E+00
   5.00000E+01  3.30000E+02  0.00000E+00  0.000E+00  4.71490E-05  1.005E-05  0.00000E+00  0.000E+00
   5.00000E+01  3.50000E+02  0.00000E+00  0.000E+00  4.28627E-05  9.584E-06  0.00000E+00  0.000E+00

   5.40000E+01  1.00000E+01  5.07324E-07  1.015E-06  3.34834E-05  8.243E-06  0.00000E+00  0.000E+00
   5.40000E+01  3.00000E+01  5.07324E-07  1.015E-06  3.50054E-05  8.428E-06  0.00000E+00  0.000E+00
   5.40000E+01  5.00000E+01  0.00000E+00  0.000E+00  3.55127E-05  8.489E-06  0.00000E+00  0.000E+00
   5.40000E+01  7.00000E+01  0.00000E+00  0.000E+00  3.70347E-05  8.669E-06  0.00000E+00  0.000E+00
   5.40000E+01  9.00000E+01  0.00000E+00  0.000E+00  3.44981E-05  8.367E-06  0.00000E+00  0.000E+00
   5.40000E+01  1.10000E+02  0.00000E+00  0.000E+00  3.39907E-05  8.305E-06  0.00000E+00  0.000E+00
   5.40000E+01  1.30000E+02  0.00000E+00  0.000E+00  3.39907E-05  8.305E-06  0.00000E+00  0.000E+00
   5.40000E+01  1.50000E+02  0.00000E+00  0.000E+00  3.44981E-05  8.367E-06  0.00000E+00  0.000E+00
   5.40000E+01  1.70000E+02  0.00000E+00  0.000E+00  3.14541E-05  7.989E-06  0.00000E+00  0.000E+00
   5.40000E+01  1.90000E+02  0.00000E+00  0.000E+00  3.90640E-05  8.904E-06  0.00000E+00  0.000E+00
   5.40000E+01  2.10000E+02  0.00000E+00  0.000E+00  3.34834E-05  8.243E-06  0.00000E+00  0.000E+00
   5.40000E+01  2.30000E+02  0.00000E+00  0.000E+00  3.60200E-05  8.550E-06  0.00000E+00  0.000E+00
   5.40000E+01  2.50000E+02  5.07324E-07  1.015E-06  3.65274E-05  8.610E-06  0.00000E+00  0.000E+00
   5.40000E+01  2.70000E+02  0.00000E+00  0.000E+00  3.75420E-05  8.728E-06  0.00000E+00  0.000E+00
   5.40000E+01  2.90000E+02  0.00000E+00  0.000E+00  4.10933E-05  9.132E-06  0.00000E+00  0.000E+00
   5.40000E+01  3.10000E+02  5.07324E-07  1.015E-06  3.85567E-05  8.846E-06  0.00000E+00  0.000E+00
   5.40000E+01  3.30000E+02  5.07324E-07  1.015E-06  3.50054E-05  8.428E-06  0.00000E+00  0.000E+00
   5.40000E+01  3.50000E+02  0.00000E+00  0.000E+00  3.95713E-05  8.961E-06  0.00000E+00  0.000E+00

   5.80000E+01  1.00000E+01  0.00000E+00  0.000E+00  3.04904E-05  7.683E-06  0.00000E+00  0.000E+00
   5.80000E+01  3.00000E+01  0.00000E+00  0.000E+00  2.66186E-05  7.179E-06  0.00000E+00  0.000E+00
   5.80000E+01  5.00000E+01  0.00000E+00  0.000E+00  2.17789E-05  6.493E-06  0.00000E+00  0.000E+00
   5.80000E+01  7.00000E+01  0.00000E+00  0.000E+00  2.66186E-05  7.179E-06  0.00000E+00  0.000E+00
   5.80000E+01  9.00000E+01  0.00000E+00  0.000E+00  3.04904E-05  7.683E-06  0.00000E+00  0.000E+00
   5.80000E+01  1.10000E+02  0.00000E+00  0.000E+00  3.00065E-05  7.622E-06  0.00000E+00  0.000E+00
   5.80000E+01  1.30000E+02  4.83975E-07  9.680E-07  2.75866E-05  7.308E-06  0.00000E+00  0.000E+00
   5.80000E+01  1.50000E+02  0.00000E+00  0.000E+00  2.22629E-05  6.565E-06  0.00000E+00  0.000E+00
   5.80000E+01  1.70000E+02  0.00000E+00  0.000E+00  2.66186E-05  7.179E-06  0.00000E+00  0.000E+00
   5.80000E+01  1.90000E+02  0.00000E+00  0.000E+00  2.95225E-05  7.560E-06  0.00000E+00  0.000E+00
   5.80000E+01  2.10000E+02  0.00000E+00  0.000E+00  2.90385E-05  7.498E-06  0.00000E+00  0.000E+00
   5.80000E+01  2.30000E+02  0.00000E+00  0.000E+00  2.32308E-05  6.706E-06  0.00000E+00  0.000E+00
   5.80000E+01  2.50000E+02  0.00000E+00  0.000E+00  2.61347E-05  7.113E-06  0.00000E+00  0.000E+00
   5.80000E+01  2.70000E+02  0.00000E+00  0.000E+00  2.66186E-05  7.179E-06  0.00000E+00  0.000E+00
   5.80000E+01  2.90000E+02  0.00000E+00  0.000E+00  3.14584E-05  7.804E-06  0.00000E+00  0.000E+00
   5.80000E+01  3.10000E+02  0.00000E+00  0.000E+00  2.80706E-05  7.372E-06  0.00000E+00  0.000E+00
   5.80000E+01  3.30000E+02  0.00000E+00  0.000E+00  1.69391E-05  5.726E-06  0.00000E+00  0.000E+00
   5.80000E+01  3.50000E+02  0.00000E+00  0.000E+00  3.38783E-05  8.098E-06  0.00000E+00  0.000E+00

   6.20000E+01  1.00000E+01  0.00000E+00  0.000E+00  1.81290E-05  5.806E-06  0.00000E+00  0.000E+00
   6.20000E+01  3.00000E+01  4.64845E-07  9.297E-07  1.67344E-05  5.578E-06  0.00000E+00  0.000E+00
   6.20000E+01  5.00000E+01  0.00000E+00  0.000E+00  2.46368E-05  6.768E-06  0.00000E+00  0.000E+00
   6.20000E+01  7.00000E+01  0.00000E+00  0.000E+00  1.90587E-05  5.953E-06  0.00000E+00  0.000E+00
   6.20000E+01  9.00000E+01  9.29691E-07  1.315E-06  2.27774E-05  6.508E-06  0.00000E+00  0.000E+00
   6.20000E+01  1.10000E+02  0.00000E+00  0.000E+00  1.67344E-05  5.578E-06  0.00000E+00  0.000E+00
   6.20000E+01  1.30000E+02  4.64845E-07  9.297E-07  1.95235E-05  6.025E-06  0.00000E+00  0.000E+00
   6.20000E+01  1.50000E+02  4.64845E-07  9.297E-07  1.39454E-05  5.092E-06  0.00000E+00  0.000E+00
   6.20000E+01  1.70000E+02  0.00000E+00  0.000E+00  2.32423E-05  6.574E-06  0.00000E+00  0.000E+00
   6.20000E+01  1.90000E+02  4.64845E-07  9.297E-07  2.37071E-05  6.639E-06  0.00000E+00  0.000E+00
   6.20000E+01  2.10000E+02  4.64845E-07  9.297E-07  2.09180E-05  6.237E-06  0.00000E+00  0.000E+00
   6.20000E+01  2.30000E+02  9.29691E-07  1.315E-06  2.41720E-05  6.704E-06  0.00000E+00  0.000E+00
   6.20000E+01  2.50000E+02  0.00000E+00  0.000E+00  1.99884E-05  6.096E-06  0.00000E+00  0.000E+00
   6.20000E+01  2.70000E+02  0.00000E+00  0.000E+00  2.18477E-05  6.374E-06  0.00000E+00  0.000E+00
   6.20000E+01  2.90000E+02  0.00000E+00  0.000E+00  2.04532E-05  6.167E-06  0.00000E+00  0.000E+00
   6.20000E+01  3.10000E+02  0.00000E+00  0.000E+00  1.58047E-05  5.421E-06  0.00000E+00  0.000E+00
   6.20000E+01  3.30000E+02  4.64845E-07  9.297E-07  2.27774E-05  6.508E-06  0.00000E+00  0.000E+00
   6.20000E+01  3.50000E+02  4.64845E-07  9.297E-07  2.23126E-05  6.441E-06  0.00000E+00  0.000E+00

   6.60000E+01  1.00000E+01  0.00000E+00  0.000E+00  2.29131E-05  6.417E-06  0.00000E+00  0.000E+00
   6.60000E+01  3.00000E+01  0.00000E+00  0.000E+00  1.93189E-05  5.892E-06  0.00000E+00  0.000E+00
   6.60000E+01  5.00000E+01  4.49276E-07  8.986E-07  1.66232E-05  5.466E-06  0.00000E+00  0.000E+00
   6.60000E+01  7.00000E+01  0.00000E+00  0.000E+00  1.93189E-05  5.892E-06  0.00000E+00  0.000E+00
   6.60000E+01  9.00000E+01  0.00000E+00  0.000E+00  1.88696E-05  5.823E-06  0.00000E+00  0.000E+00
   6.60000E+01  1.10000E+02  4.49276E-07  8.986E-07  1.48261E-05  5.162E-06  0.00000E+00  0.000E+00
   6.60000E+01  1.30000E+02  0.00000E+00  0.000E+00  1.30290E-05  4.839E-06  0.00000E+00  0.000E+00
   6.60000E+01  1.50000E+02  4.49276E-07  8.986E-07  1.25797E-05  4.755E-06  0.00000E+00  0.000E+00
   6.60000E+01  1.70000E+02  8.98552E-07  1.271E-06  2.11160E-05  6.160E-06  0.00000E+00  0.000E+00
   6.60000E+01  1.90000E+02  0.00000E+00  0.000E+00  2.11160E-05  6.160E-06  0.00000E+00  0.000E+00
   6.60000E+01  2.10000E+02  4.49276E-07  8.986E-07  2.20145E-05  6.290E-06  0.00000E+00  0.000E+00
   6.60000E+01  2.30000E+02  0.00000E+00  0.000E+00  1.39276E-05  5.003E-06  0.00000E+00  0.000E+00
   6.60000E+01  2.50000E+02  0.00000E+00  0.000E+00  2.06667E-05  6.094E-06  0.00000E+00  0.000E+00
   6.60000E+01  2.70000E+02  4.49276E-07  8.986E-07  1.79710E-05  5.683E-06  0.00000E+00  0.000E+00
   6.60000E+01  2.90000E+02  4.49276E-07  8.986E-07  1.93189E-05  5.892E-06  0.00000E+00  0.000E+00
   6.60000E+01  3.10000E+02  8.98552E-07  1.271E-06  1.84203E-05  5.754E-06  0.00000E+00  0.000E+00
   6.60000E+01  3.30000E+02  0.00000E+00  0.000E+00  2.15653E-05  6.225E-06  0.00000E+00  0.000E+00
   6.60000E+01  3.50000E+02  4.49276E-07  8.986E-07  1.70725E-05  5.539E-06  0.00000E+00  0.000E+00

   7.00000E+01  1.00000E+01  0.00000E+00  0.000E+00  1.79078E-05  5.593E-06  0.00000E+00  0.000E+00
   7.00000E+01  3.00000E+01  0.00000E+00  0.000E+00  2.35858E-05  6.419E-06  0.00000E+00  0.000E+00
   7.00000E+01  5.00000E+01  0.00000E+00  0.000E+00  1.52871E-05  5.168E-06  0.00000E+00  0.000E+00
   7.00000E+01  7.00000E+01  0.00000E+00  0.000E+00  1.44136E-05  5.018E-06  0.00000E+00  0.000E+00
   7.00000E+01  9.00000E+01  0.00000E+00  0.000E+00  2.22755E-05  6.238E-06  0.00000E+00  0.000E+00
   7.00000E+01  1.10000E+02  0.00000E+00  0.000E+00  2.00916E-05  5.925E-06  0.00000E+00  0.000E+00
   7.00000E+01  1.30000E+02  8.73550E-07  1.235E-06  1.61607E-05  5.314E-06  0.00000E+00  0.000E+00
   7.00000E+01  1.50000E+02  0.00000E+00  0.000E+00  1.87813E-05  5.728E-06  0.00000E+00  0.000E+00
   7.00000E+01  1.70000E+02  0.00000E+00  0.000E+00  1.52871E-05  5.168E-06  0.00000E+00  0.000E+00
   7.00000E+01  1.90000E+02  0.00000E+00  0.000E+00  1.74710E-05  5.525E-06  0.00000E+00  0.000E+00
   7.00000E+01  2.10000E+02  0.00000E+00  0.000E+00  1.52871E-05  5.168E-06  0.00000E+00  0.000E+00
   7.00000E+01  2.30000E+02  0.00000E+00  0.000E+00  1.79078E-05  5.593E-06  0.00000E+00  0.000E+00
   7.00000E+01  2.50000E+02  0.00000E+00  0.000E+00  1.79078E-05  5.593E-06  0.00000E+00  0.000E+00
   7.00000E+01  2.70000E+02  0.00000E+00  0.000E+00  1.87813E-05  5.728E-06  0.00000E+00  0.000E+00
   7.00000E+01  2.90000E+02  0.00000E+00  0.000E+00  1.96549E-05  5.860E-06  0.00000E+00  0.000E+00
   7.00000E+01  3.10000E+02  0.00000E+00  0.000E+00  1.74710E-05  5.525E-06  0.00000E+00  0.000E+00
   7.00000E+01  3.30000E+02  0.00000E+00  0.000E+00  2.05284E-05  5.989E-06  0.00000E+00  0.000E+00
   7.00000E+01  3.50000E+02  0.00000E+00  0.000E+00  1.65974E-05  5.385E-06  0.00000E+00  0.000E+00

   7.40000E+01  1.00000E+01  0.00000E+00  0.000E+00  1.70790E-05  5.401E-06  0.00000E+00  0.000E+00
   7.40000E+01  3.00000E+01  0.00000E+00  0.000E+00  1.83599E-05  5.600E-06  0.00000E+00  0.000E+00
   7.40000E+01  5.00000E+01  0.00000E+00  0.000E+00  2.77533E-05  6.885E-06  0.00000E+00  0.000E+00
   7.40000E+01  7.00000E+01  0.00000E+00  0.000E+00  1.49441E-05  5.052E-06  0.00000E+00  0.000E+00
   7.40000E+01  9.00000E+01  0.00000E+00  0.000E+00  1.57981E-05  5.194E-06  0.00000E+00  0.000E+00
   7.40000E+01  1.10000E+02  0.00000E+00  0.000E+00  1.79329E-05  5.534E-06  0.00000E+00  0.000E+00
   7.40000E+01  1.30000E+02  0.00000E+00  0.000E+00  1.70790E-05  5.401E-06  0.00000E+00  0.000E+00
   7.40000E+01  1.50000E+02  0.00000E+00  0.000E+00  2.00678E-05  5.854E-06  0.00000E+00  0.000E+00
   7.40000E+01  1.70000E+02  0.00000E+00  0.000E+00  2.26296E-05  6.217E-06  0.00000E+00  0.000E+00
   7.40000E+01  1.90000E+02  0.00000E+00  0.000E+00  1.53711E-05  5.124E-06  0.00000E+00  0.000E+00
   7.40000E+01  2.10000E+02  0.00000E+00  0.000E+00  2.09217E-05  5.978E-06  0.00000E+00  0.000E+00
   7.40000E+01  2.30000E+02  0.00000E+00  0.000E+00  2.00678E-05  5.854E-06  0.00000E+00  0.000E+00
   7.40000E+01  2.50000E+02  0.00000E+00  0.000E+00  2.56185E-05  6.615E-06  0.00000E+00  0.000E+00
   7.40000E+01  2.70000E+02  0.00000E+00  0.000E+00  1.66520E-05  5.333E-06  0.00000E+00  0.000E+00
   7.40000E+01  2.90000E+02  0.00000E+00  0.000E+00  1.45171E-05  4.979E-06  0.00000E+00  0.000E+00
   7.40000E+01  3.10000E+02  0.00000E+00  0.000E+00  2.04948E-05  5.916E-06  0.00000E+00  0.000E+00
   7.40000E+01  3.30000E+02  0.00000E+00  0.000E+00  2.04948E-05  5.916E-06  0.00000E+00  0.000E+00
   7.40000E+01  3.50000E+02  0.00000E+00  0.000E+00  2.39106E-05  6.390E-06  0.00000E+00  0.000E+00

   7.80000E+01  1.00000E+01  0.00000E+00  0.000E+00  1.84626E-05  5.567E-06  0.00000E+00  0.000E+00
   7.80000E+01  3.00000E+01  0.00000E+00  0.000E+00  2.05606E-05  5.874E-06  0.00000E+00  0.000E+00
   7.80000E+01  5.00000E+01  4.19603E-07  8.392E-07  1.76233E-05  5.439E-06  0.00000E+00  0.000E+00
   7.80000E+01  7.00000E+01  0.00000E+00  0.000E+00  1.76233E-05  5.439E-06  0.00000E+00  0.000E+00
   7.80000E+01  9.00000E+01  0.00000E+00  0.000E+00  2.09802E-05  5.934E-06  0.00000E+00  0.000E+00
   7.80000E+01  1.10000E+02  0.00000E+00  0.000E+00  1.59449E-05  5.173E-06  0.00000E+00  0.000E+00
   7.80000E+01  1.30000E+02  0.00000E+00  0.000E+00  1.97214E-05  5.753E-06  0.00000E+00  0.000E+00
   7.80000E+01  1.50000E+02  4.19603E-07  8.392E-07  1.84626E-05  5.567E-06  0.00000E+00  0.000E+00
   7.80000E+01  1.70000E+02  4.19603E-07  8.392E-07  1.93018E-05  5.692E-06  0.00000E+00  0.000E+00
   7.80000E+01  1.90000E+02  0.00000E+00  0.000E+00  1.55253E-05  5.105E-06  0.00000E+00  0.000E+00
   7.80000E+01  2.10000E+02  4.19603E-07  8.392E-07  1.51057E-05  5.035E-06  0.00000E+00  0.000E+00
   7.80000E+01  2.30000E+02  4.19603E-07  8.392E-07  1.97214E-05  5.753E-06  0.00000E+00  0.000E+00
   7.80000E+01  2.50000E+02  0.00000E+00  0.000E+00  1.76233E-05  5.439E-06  0.00000E+00  0.000E+00
   7.80000E+01  2.70000E+02  0.00000E+00  0.000E+00  1.93018E-05  5.692E-06  0.00000E+00  0.000E+00
   7.80000E+01  2.90000E+02  0.00000E+00  0.000E+00  2.43370E-05  6.391E-06  0.00000E+00  0.000E+00
   7.80000E+01  3.10000E+02  0.00000E+00  0.000E+00  1.93018E-05  5.692E-06  0.00000E+00  0.000E+00
   7.80000E+01  3.30000E+02  0.00000E+00  0.000E+00  2.22390E-05  6.110E-06  0.00000E+00  0.000E+00
   7.80000E+01  3.50000E+02  0.00000E+00  0.000E+00  1.67841E-05  5.308E-06  0.00000E+00  0.000E+00

   8.20000E+01  1.00000E+01  0.00000E+00  0.000E+00  1.32630E-05  4.689E-06  0.00000E+00  0.000E+00
   8.20000E+01  3.00000E+01  4.14468E-07  8.289E-07  2.36247E-05  6.258E-06  0.00000E+00  0.000E+00
   8.20000E+01  5.00000E+01  0.00000E+00  0.000E+00  1.98945E-05  5.743E-06  0.00000E+00  0.000E+00
   8.20000E+01  7.00000E+01  0.00000E+00  0.000E+00  2.19668E-05  6.035E-06  0.00000E+00  0.000E+00
   8.20000E+01  9.00000E+01  0.00000E+00  0.000E+00  2.07234E-05  5.861E-06  0.00000E+00  0.000E+00
   8.20000E+01  1.10000E+02  0.00000E+00  0.000E+00  1.65787E-05  5.243E-06  0.00000E+00  0.000E+00
   8.20000E+01  1.30000E+02  4.14468E-07  8.289E-07  1.86510E-05  5.561E-06  0.00000E+00  0.000E+00
   8.20000E+01  1.50000E+02  0.00000E+00  0.000E+00  1.57498E-05  5.110E-06  0.00000E+00  0.000E+00
   8.20000E+01  1.70000E+02  0.00000E+00  0.000E+00  1.65787E-05  5.243E-06  0.00000E+00  0.000E+00
   8.20000E+01  1.90000E+02  0.00000E+00  0.000E+00  1.69932E-05  5.308E-06  0.00000E+00  0.000E+00
   8.20000E+01  2.10000E+02  0.00000E+00  0.000E+00  2.19668E-05  6.035E-06  0.00000E+00  0.000E+00
   8.20000E+01  2.30000E+02  0.00000E+00  0.000E+00  1.57498E-05  5.110E-06  0.00000E+00  0.000E+00
   8.20000E+01  2.50000E+02  0.00000E+00  0.000E+00  1.94800E-05  5.683E-06  0.00000E+00  0.000E+00
   8.20000E+01  2.70000E+02  0.00000E+00  0.000E+00  1.86510E-05  5.561E-06  0.00000E+00  0.000E+00
   8.20000E+01  2.90000E+02  0.00000E+00  0.000E+00  1.94800E-05  5.683E-06  0.00000E+00  0.000E+00
   8.20000E+01  3.10000E+02  0.00000E+00  0.000E+00  2.03089E-05  5.803E-06  0.00000E+00  0.000E+00
   8.20000E+01  3.30000E+02  0.00000E+00  0.000E+00  1.90655E-05  5.622E-06  0.00000E+00  0.000E+00
   8.20000E+01  3.50000E+02  0.00000E+00  0.000E+00  2.48681E-05  6.421E-06  0.00000E+00  0.000E+00

   8.60000E+01  1.00000E+01  0.00000E+00  0.000E+00  2.59205E-05  6.531E-06  0.00000E+00  0.000E+00
   8.60000E+01  3.00000E+01  0.00000E+00  0.000E+00  1.76918E-05  5.396E-06  0.00000E+00  0.000E+00
   8.60000E+01  5.00000E+01  0.00000E+00  0.000E+00  2.26290E-05  6.103E-06  0.00000E+00  0.000E+00
   8.60000E+01  7.00000E+01  0.00000E+00  0.000E+00  1.44003E-05  4.868E-06  0.00000E+00  0.000E+00
   8.60000E+01  9.00000E+01  0.00000E+00  0.000E+00  1.52231E-05  5.005E-06  0.00000E+00  0.000E+00
   8.60000E+01  1.10000E+02  0.00000E+00  0.000E+00  2.09833E-05  5.876E-06  0.00000E+00  0.000E+00
   8.60000E+01  1.30000E+02  0.00000E+00  0.000E+00  1.85146E-05  5.520E-06  0.00000E+00  0.000E+00
   8.60000E+01  1.50000E+02  4.11436E-07  8.229E-07  1.81032E-05  5.458E-06  0.00000E+00  0.000E+00
   8.60000E+01  1.70000E+02  0.00000E+00  0.000E+00  1.31660E-05  4.655E-06  0.00000E+00  0.000E+00
   8.60000E+01  1.90000E+02  0.00000E+00  0.000E+00  2.13947E-05  5.934E-06  0.00000E+00  0.000E+00
   8.60000E+01  2.10000E+02  0.00000E+00  0.000E+00  2.22176E-05  6.047E-06  0.00000E+00  0.000E+00
   8.60000E+01  2.30000E+02  0.00000E+00  0.000E+00  1.97489E-05  5.701E-06  0.00000E+00  0.000E+00
   8.60000E+01  2.50000E+02  0.00000E+00  0.000E+00  2.22176E-05  6.047E-06  0.00000E+00  0.000E+00
   8.60000E+01  2.70000E+02  0.00000E+00  0.000E+00  2.46862E-05  6.374E-06  0.00000E+00  0.000E+00
   8.60000E+01  2.90000E+02  0.00000E+00  0.000E+00  2.09833E-05  5.876E-06  0.00000E+00  0.000E+00
   8.60000E+01  3.10000E+02  0.00000E+00  0.000E+00  1.76918E-05  5.396E-06  0.00000E+00  0.000E+00
   8.60000E+01  3.30000E+02  0.00000E+00  0.000E+00  1.64575E-05  5.204E-06  0.00000E+00  0.000E+00
   8.60000E+01  3.50000E+02  0.00000E+00  0.000E+00  1.97489E-05  5.701E-06  0.00000E+00  0.000E+00

   9.00000E+01  1.00000E+01  2.81147E-04  2.148E-05  9.19372E-05  1.229E-05  0.00000E+00  0.000E+00
   9.00000E+01  3.00000E+01  2.87304E-04  2.172E-05  9.97355E-05  1.280E-05  0.00000E+00  0.000E+00
   9.00000E+01  5.00000E+01  2.88125E-04  2.175E-05  7.92138E-05  1.140E-05  0.00000E+00  0.000E+00
   9.00000E+01  7.00000E+01  3.00438E-04  2.221E-05  9.60416E-05  1.256E-05  0.00000E+00  0.000E+00
   9.00000E+01  9.00000E+01  2.74580E-04  2.123E-05  9.02955E-05  1.218E-05  0.00000E+00  0.000E+00
   9.00000E+01  1.10000E+02  2.75401E-04  2.126E-05  8.70120E-05  1.195E-05  0.00000E+00  0.000E+00
   9.00000E+01  1.30000E+02  2.90177E-04  2.183E-05  8.33181E-05  1.170E-05  0.00000E+00  0.000E+00
   9.00000E+01  1.50000E+02  2.64320E-04  2.083E-05  8.74225E-05  1.198E-05  0.00000E+00  0.000E+00
   9.00000E+01  1.70000E+02  2.90998E-04  2.186E-05  8.08555E-05  1.152E-05  0.00000E+00  0.000E+00
   9.00000E+01  1.90000E+02  2.92229E-04  2.190E-05  7.96242E-05  1.143E-05  0.00000E+00  0.000E+00
   9.00000E+01  2.10000E+02  2.84020E-04  2.159E-05  8.33181E-05  1.170E-05  0.00000E+00  0.000E+00
   9.00000E+01  2.30000E+02  2.72118E-04  2.114E-05  8.94746E-05  1.212E-05  0.00000E+00  0.000E+00
   9.00000E+01  2.50000E+02  2.76222E-04  2.130E-05  7.96242E-05  1.143E-05  0.00000E+00  0.000E+00
   9.00000E+01  2.70000E+02  2.81558E-04  2.150E-05  8.29077E-05  1.167E-05  0.00000E+00  0.000E+00
   9.00000E+01  2.90000E+02  2.72118E-04  2.114E-05  8.41390E-05  1.175E-05  0.00000E+00  0.000E+00
   9.00000E+01  3.10000E+02  2.86073E-04  2.167E-05  8.16764E-05  1.158E-05  0.00000E+00  0.000E+00
   9.00000E+01  3.30000E+02  2.80327E-04  2.145E-05  8.57807E-05  1.187E-05  0.00000E+00  0.000E+00
   9.00000E+01  3.50000E+02  2.63088E-04  2.078E-05  7.55199E-05  1.113E-05  0.00000E+00  0.000E+00

   9.40000E+01  1.00000E+01  3.12157E-03  7.167E-05  4.18431E-04  2.624E-05  0.00000E+00  0.000E+00
   9.40000E+01  3.00000E+01  3.07014E-03  7.108E-05  4.21311E-04  2.633E-05  0.00000E+00  0.000E+00
   9.40000E+01  5.00000E+01  3.12362E-03  7.170E-05  4.20077E-04  2.629E-05  0.00000E+00  0.000E+00
   9.40000E+01  7.00000E+01  3.15942E-03  7.211E-05  4.27482E-04  2.652E-05  0.00000E+00  0.000E+00
   9.40000E+01  9.00000E+01  3.10058E-03  7.143E-05  4.16785E-04  2.619E-05  0.00000E+00  0.000E+00
   9.40000E+01  1.10000E+02  3.08742E-03  7.128E-05  4.26660E-04  2.650E-05  0.00000E+00  0.000E+00
   9.40000E+01  1.30000E+02  3.15983E-03  7.211E-05  4.22134E-04  2.636E-05  0.00000E+00  0.000E+00
   9.40000E+01  1.50000E+02  3.12445E-03  7.171E-05  4.22134E-04  2.636E-05  0.00000E+00  0.000E+00
   9.40000E+01  1.70000E+02  3.06726E-03  7.105E-05  4.07733E-04  2.590E-05  0.00000E+00  0.000E+00
   9.40000E+01  1.90000E+02  3.12774E-03  7.174E-05  4.20077E-04  2.629E-05  0.00000E+00  0.000E+00
   9.40000E+01  2.10000E+02  3.16189E-03  7.213E-05  4.18431E-04  2.624E-05  0.00000E+00  0.000E+00
   9.40000E+01  2.30000E+02  3.11910E-03  7.164E-05  4.20899E-04  2.632E-05  0.00000E+00  0.000E+00
   9.40000E+01  2.50000E+02  3.19645E-03  7.253E-05  4.27482E-04  2.652E-05  0.00000E+00  0.000E+00
   9.40000E+01  2.70000E+02  3.06644E-03  7.104E-05  4.11436E-04  2.602E-05  0.00000E+00  0.000E+00
   9.40000E+01  2.90000E+02  3.10881E-03  7.153E-05  4.05265E-04  2.583E-05  0.00000E+00  0.000E+00
